date,rr
2035-03-15 17:13:49.002000+00:00,695
2035-03-15 17:13:50.001000+00:00,730
2035-03-15 17:13:51+00:00,769
2035-03-15 17:13:52.001000+00:00,891
2035-03-15 17:13:53+00:00,896
2035-03-15 17:13:53.001000+00:00,876
2035-03-15 17:13:54.002000+00:00,890
2035-03-15 17:13:55.001000+00:00,885
2035-03-15 17:13:56+00:00,831
2035-03-15 17:13:57.001000+00:00,809
2035-03-15 17:13:58.001000+00:00,862
2035-03-15 17:13:58.002000+00:00,803
2035-03-15 17:13:59.001000+00:00,733
2035-03-15 17:14:00+00:00,721
2035-03-15 17:14:01+00:00,714
2035-03-15 17:14:01.001000+00:00,712
2035-03-15 17:14:02.001000+00:00,679
2035-03-15 17:14:03.002000+00:00,671
2035-03-15 17:14:03.003000+00:00,695
2035-03-15 17:14:04.001000+00:00,744
2035-03-15 17:14:05+00:00,822
2035-03-15 17:14:06+00:00,830
2035-03-15 17:14:07.003000+00:00,807
2035-03-15 17:14:07.004000+00:00,788
2035-03-15 17:14:08+00:00,789
2035-03-15 17:14:09.001000+00:00,712
2035-03-15 17:14:10+00:00,739
2035-03-15 17:14:10.001000+00:00,755
2035-03-15 17:14:11+00:00,763
2035-03-15 17:14:12+00:00,797
2035-03-15 17:14:13+00:00,797
2035-03-15 17:14:14.001000+00:00,836
2035-03-15 17:14:15+00:00,950
2035-03-15 17:14:15.001000+00:00,824
2035-03-15 17:14:16+00:00,763
2035-03-15 17:14:17+00:00,705
2035-03-15 17:14:18.001000+00:00,689
2035-03-15 17:14:18.002000+00:00,707
2035-03-15 17:14:19.001000+00:00,691
2035-03-15 17:14:20+00:00,657
2035-03-15 17:14:20.001000+00:00,650
2035-03-15 17:14:21+00:00,669
2035-03-15 17:14:22+00:00,740
2035-03-15 17:14:22.001000+00:00,869
2035-03-15 17:14:23+00:00,982
2035-03-15 17:14:24.003000+00:00,876
2035-03-15 17:14:25+00:00,776
2035-03-15 17:14:26+00:00,757
2035-03-15 17:14:27.001000+00:00,745
2035-03-15 17:14:27.002000+00:00,788
2035-03-15 17:14:28.003000+00:00,846
2035-03-15 17:14:29.001000+00:00,813
2035-03-15 17:14:30+00:00,783
2035-03-15 17:14:31+00:00,783
2035-03-15 17:14:31.001000+00:00,781
2035-03-15 17:14:32.001000+00:00,765
2035-03-15 17:14:33.003000+00:00,796
2035-03-15 17:14:34+00:00,841
2035-03-15 17:14:35.001000+00:00,881
2035-03-15 17:14:36+00:00,839
2035-03-15 17:14:36.001000+00:00,821
2035-03-15 17:14:37.002000+00:00,853
2035-03-15 17:14:38.002000+00:00,863
2035-03-15 17:14:39+00:00,828
2035-03-15 17:14:40.001000+00:00,855
2035-03-15 17:14:41+00:00,862
2035-03-15 17:14:41.001000+00:00,837
2035-03-15 17:14:42.001000+00:00,807
2035-03-15 17:14:43+00:00,836
2035-03-15 17:14:44.001000+00:00,882
2035-03-15 17:14:45.002000+00:00,846
2035-03-15 17:14:46+00:00,807
2035-03-15 17:14:46.001000+00:00,826
2035-03-15 17:14:47.001000+00:00,853
2035-03-15 17:14:48.002000+00:00,894
2035-03-15 17:14:49+00:00,961
2035-03-15 17:14:50.001000+00:00,841
2035-03-15 17:14:51+00:00,779
2035-03-15 17:14:52.003000+00:00,790
2035-03-15 17:14:52.004000+00:00,793
2035-03-15 17:14:53.001000+00:00,864
2035-03-15 17:14:54+00:00,878
2035-03-15 17:14:55.001000+00:00,888
2035-03-15 17:14:56+00:00,960
2035-03-15 17:14:57.002000+00:00,902
2035-03-15 17:14:58+00:00,841
2035-03-15 17:14:59.001000+00:00,857
2035-03-15 17:14:59.002000+00:00,864
2035-03-15 17:15:00.001000+00:00,888
2035-03-15 17:15:01+00:00,875
2035-03-15 17:15:02+00:00,860
2035-03-15 17:15:03.001000+00:00,868
2035-03-15 17:15:04.002000+00:00,841
2035-03-15 17:15:05+00:00,794
2035-03-15 17:15:05.001000+00:00,794
2035-03-15 17:15:06+00:00,827
2035-03-15 17:15:07+00:00,794
2035-03-15 17:15:08.003000+00:00,814
2035-03-15 17:15:09.001000+00:00,853
2035-03-15 17:15:10+00:00,889
2035-03-15 17:15:10.001000+00:00,857
2035-03-15 17:15:11+00:00,860
2035-03-15 17:15:12.002000+00:00,890
2035-03-15 17:15:13.002000+00:00,842
2035-03-15 17:15:14.001000+00:00,820
2035-03-15 17:15:15+00:00,848
2035-03-15 17:15:15.001000+00:00,833
2035-03-15 17:15:16+00:00,838
2035-03-15 17:15:17.002000+00:00,869
2035-03-15 17:15:18.002000+00:00,911
2035-03-15 17:15:19.001000+00:00,850
2035-03-15 17:15:20+00:00,842
2035-03-15 17:15:21+00:00,847
2035-03-15 17:15:21.001000+00:00,840
2035-03-15 17:15:22.001000+00:00,835
2035-03-15 17:15:23.001000+00:00,859
2035-03-15 17:15:24+00:00,862
2035-03-15 17:15:25.002000+00:00,806
2035-03-15 17:15:26+00:00,765
2035-03-15 17:15:26.001000+00:00,779
2035-03-15 17:15:27+00:00,828
2035-03-15 17:15:28+00:00,905
2035-03-15 17:15:29.001000+00:00,893
2035-03-15 17:15:30+00:00,903
2035-03-15 17:15:31+00:00,904
2035-03-15 17:15:32+00:00,851
2035-03-15 17:15:33.002000+00:00,847
2035-03-15 17:15:33.003000+00:00,855
2035-03-15 17:15:34.001000+00:00,836
2035-03-15 17:15:35+00:00,811
2035-03-15 17:15:36+00:00,825
2035-03-15 17:15:37.003000+00:00,849
2035-03-15 17:15:38.001000+00:00,812
2035-03-15 17:15:38.002000+00:00,808
2035-03-15 17:15:39.001000+00:00,846
2035-03-15 17:15:40+00:00,918
2035-03-15 17:15:41+00:00,907
2035-03-15 17:15:42.001000+00:00,878
2035-03-15 17:15:43.001000+00:00,896
2035-03-15 17:15:44.001000+00:00,907
2035-03-15 17:15:45+00:00,841
2035-03-15 17:15:45.001000+00:00,770
